"";"Investitor";"Vrsta.objekta";"Leto";"Tip.gradbene.aktivnosti...SKUPAJ";"Novogradnja";"Povečava";"Rekonstrukcija.in.sprememba.namembnosti";"Investicijska.vzdrževalna.dela";"Redna.vzdrževalna.dela"
"1078";"Pravna oseba";"2221 Lokalni [distribucijski] plinovodi";2015;"z";"z";NA;"41808";NA;"194268"
"1079";"Pravna oseba";"2221 Lokalni [distribucijski] plinovodi";2016;"2328354";"1911851";NA;"147975";NA;"268528"
"1080";"Pravna oseba";"2221 Lokalni [distribucijski] plinovodi";2017;"2059473";"544390";"z";"189874";NA;"z"
"1081";"Pravna oseba";"2222 Lokalni vodovodi";2010;"z";"z";NA;"z";"2219370";"587314"
"1082";"Pravna oseba";"2222 Lokalni vodovodi";2011;"z";"23929426";NA;"z";"z";"1091075"
"1083";"Pravna oseba";"2222 Lokalni vodovodi";2012;"z";"z";NA;"5500866";NA;"z"
"1084";"Pravna oseba";"2222 Lokalni vodovodi";2013;"z";"z";"z";"z";NA;"2149715"
"1085";"Pravna oseba";"2222 Lokalni vodovodi";2014;"97832009";"64409666";"z";"z";NA;"z"
"1086";"Pravna oseba";"2222 Lokalni vodovodi";2015;"54965546";"z";NA;"13728273";NA;"z"
"1087";"Pravna oseba";"2222 Lokalni vodovodi";2016;"45906180";"z";"431011";"9874982";NA;"z"
"1088";"Pravna oseba";"2222 Lokalni vodovodi";2017;"92009886";"71745582";"27862";"15548531";NA;"4687911"
"1089";"Pravna oseba";"2223 Cevovodi za odpadno vodo";2010;"z";"z";"z";"5059135";"z";"z"
"1090";"Pravna oseba";"2223 Cevovodi za odpadno vodo";2011;"54441327";"z";"z";"z";"z";"z"
"1091";"Pravna oseba";"2223 Cevovodi za odpadno vodo";2012;"62709252";"z";"z";"z";NA;"z"
"1092";"Pravna oseba";"2223 Cevovodi za odpadno vodo";2013;"88473568";"80005009";NA;"7447408";NA;"1021151"
"1093";"Pravna oseba";"2223 Cevovodi za odpadno vodo";2014;"159064821";"135726410";"2609676";"z";NA;"z"
"1094";"Pravna oseba";"2223 Cevovodi za odpadno vodo";2015;"162078269";"115349145";"19995";"z";NA;"z"
"1095";"Pravna oseba";"2223 Cevovodi za odpadno vodo";2016;"57872164";"45797937";"z";"10299619";NA;"z"
"1096";"Pravna oseba";"2223 Cevovodi za odpadno vodo";2017;"43208334";"33237550";NA;"6731501";NA;"3239283"
"1097";"Pravna oseba";"2224 Lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2010;"z";"z";NA;"15631334";"2521304";"11941743"
"1098";"Pravna oseba";"2224 Lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2011;"z";"z";NA;"15211977";"3139748";"12160866"
"1099";"Pravna oseba";"2224 Lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2012;"108045341";"z";"z";"15121702";NA;"z"
"1100";"Pravna oseba";"2224 Lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2013;"94619590";"z";"z";"z";NA;"z"
"1101";"Pravna oseba";"2224 Lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2014;"z";"z";"z";"z";NA;"z"
"1102";"Pravna oseba";"2224 Lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2015;"98995488";"z";"z";"z";NA;"z"
"1103";"Pravna oseba";"2224 Lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2016;"117967473";"81186093";"z";"22198365";NA;"z"
"1104";"Pravna oseba";"2224 Lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2017;"147601816";"111104310";"55096";"22411419";NA;"14030990"
"1105";"Pravna oseba";"23 Industrijski gradbeni kompleksi";2010;"z";"z";NA;"10240942";"1879389";"4538644"
"1106";"Pravna oseba";"23 Industrijski gradbeni kompleksi";2011;"107152953";"83489998";"z";"z";"12640749";"z"
"1107";"Pravna oseba";"23 Industrijski gradbeni kompleksi";2012;"83188043";"z";"z";"19369940";NA;"16015318"
"1108";"Pravna oseba";"23 Industrijski gradbeni kompleksi";2013;"59742649";"z";"z";"6187304";NA;"z"
"1109";"Pravna oseba";"23 Industrijski gradbeni kompleksi";2014;"z";"36006065";"z";"9039904";NA;"z"
"1110";"Pravna oseba";"23 Industrijski gradbeni kompleksi";2015;"41561660";"z";"421941";"7355421";NA;"z"
"1111";"Pravna oseba";"23 Industrijski gradbeni kompleksi";2016;"43834638";"z";"336453";"6615574";NA;"z"
"1112";"Pravna oseba";"23 Industrijski gradbeni kompleksi";2017;"49606588";"23487910";"659017";"7936394";NA;"17523267"
"1113";"Pravna oseba";"230 Industrijski gradbeni kompleksi";2010;"z";"z";NA;"10240942";"1879389";"4538644"
"1114";"Pravna oseba";"230 Industrijski gradbeni kompleksi";2011;"107152953";"83489998";"z";"z";"12640749";"z"
"1115";"Pravna oseba";"230 Industrijski gradbeni kompleksi";2012;"83188043";"z";"z";"19369940";NA;"16015318"
"1116";"Pravna oseba";"230 Industrijski gradbeni kompleksi";2013;"59742649";"z";"z";"6187304";NA;"z"
"1117";"Pravna oseba";"230 Industrijski gradbeni kompleksi";2014;"z";"36006065";"z";"9039904";NA;"z"
"1118";"Pravna oseba";"230 Industrijski gradbeni kompleksi";2015;"41561660";"z";"421941";"7355421";NA;"z"
"1119";"Pravna oseba";"230 Industrijski gradbeni kompleksi";2016;"43834638";"z";"336453";"6615574";NA;"z"
"1120";"Pravna oseba";"230 Industrijski gradbeni kompleksi";2017;"49606588";"23487910";"659017";"7936394";NA;"17523267"
"1121";"Pravna oseba";"2301 Objekti za pridobivanje in izkoriščanje mineralnih surovin";2010;"z";"z";NA;NA;NA;NA
"1122";"Pravna oseba";"2301 Objekti za pridobivanje in izkoriščanje mineralnih surovin";2011;"4981687";"z";"z";"z";"z";NA
"1123";"Pravna oseba";"2301 Objekti za pridobivanje in izkoriščanje mineralnih surovin";2012;"6321870";"z";NA;"z";NA;"4359513"
"1124";"Pravna oseba";"2301 Objekti za pridobivanje in izkoriščanje mineralnih surovin";2013;"7777872";"z";NA;NA;NA;"z"
"1125";"Pravna oseba";"2301 Objekti za pridobivanje in izkoriščanje mineralnih surovin";2014;"8254000";"3144626";NA;NA;NA;"5109374"
"1126";"Pravna oseba";"2301 Objekti za pridobivanje in izkoriščanje mineralnih surovin";2015;"3387506";"2033320";"z";"z";NA;"1344966"
"1127";"Pravna oseba";"2301 Objekti za pridobivanje in izkoriščanje mineralnih surovin";2016;"2870326";"2556883";"z";"z";NA;"168682"
"1128";"Pravna oseba";"2301 Objekti za pridobivanje in izkoriščanje mineralnih surovin";2017;"1179680";"z";NA;"z";NA;"z"
"1129";"Pravna oseba";"2302 Elektrarne in drugi energetski objekti";2010;"z";"z";NA;"z";"z";"z"
"1130";"Pravna oseba";"2302 Elektrarne in drugi energetski objekti";2011;"92505381";"75487252";NA;"z";"8951132";"z"
"1131";"Pravna oseba";"2302 Elektrarne in drugi energetski objekti";2012;"63192669";"42566828";NA;"11461520";NA;"9164321"
"1132";"Pravna oseba";"2302 Elektrarne in drugi energetski objekti";2013;"44576022";"z";"z";"z";NA;"z"
"1133";"Pravna oseba";"2302 Elektrarne in drugi energetski objekti";2014;"z";"26238128";NA;"5253374";NA;"z"
"1134";"Pravna oseba";"2302 Elektrarne in drugi energetski objekti";2015;"25105275";"z";"z";"z";NA;"z"
"1135";"Pravna oseba";"2302 Elektrarne in drugi energetski objekti";2016;"26167618";"z";NA;"795365";NA;"z"
"1136";"Pravna oseba";"2302 Elektrarne in drugi energetski objekti";2017;"24797519";"11076573";NA;"1621572";NA;"12099374"
"1137";"Pravna oseba";"2303 Objekti kemične industrije";2010;"z";"z";NA;"z";"z";"z"
"1138";"Pravna oseba";"2303 Objekti kemične industrije";2011;"1568153";"z";NA;"z";"z";"z"
"1139";"Pravna oseba";"2303 Objekti kemične industrije";2012;"3116598";"z";NA;"z";NA;"280379"
"1140";"Pravna oseba";"2303 Objekti kemične industrije";2013;"748235";"z";NA;NA;NA;"z"
"1141";"Pravna oseba";"2303 Objekti kemične industrije";2014;"z";NA;NA;"z";NA;"65487"
"1142";"Pravna oseba";"2303 Objekti kemične industrije";2015;"2212845";NA;"z";"z";NA;"616971"
"1143";"Pravna oseba";"2303 Objekti kemične industrije";2016;"2390162";NA;"z";"z";NA;"2225762"
"1144";"Pravna oseba";"2303 Objekti kemične industrije";2017;"7518559";"z";"72736";"z";NA;"1856123"
"1145";"Pravna oseba";"2304 Drugi industrijski gradbeni kompleksi, ki niso uvrščeni drugje";2010;"z";"8083227";NA;"z";"z";"z"
"1146";"Pravna oseba";"2304 Drugi industrijski gradbeni kompleksi, ki niso uvrščeni drugje";2011;"8097732";"5869322";NA;"z";"z";"z"
"1147";"Pravna oseba";"2304 Drugi industrijski gradbeni kompleksi, ki niso uvrščeni drugje";2012;"10556907";"z";"z";"4993972";NA;"2211106"
"1148";"Pravna oseba";"2304 Drugi industrijski gradbeni kompleksi, ki niso uvrščeni drugje";2013;"6640521";"4814744";"z";"z";NA;"z"
"1149";"Pravna oseba";"2304 Drugi industrijski gradbeni kompleksi, ki niso uvrščeni drugje";2014;"z";"6623312";"z";"z";NA;"1489591"
"1150";"Pravna oseba";"2304 Drugi industrijski gradbeni kompleksi, ki niso uvrščeni drugje";2015;"10856035";"4603687";"z";"z";NA;"3693077"
"1151";"Pravna oseba";"2304 Drugi industrijski gradbeni kompleksi, ki niso uvrščeni drugje";2016;"12406531";"5054010";"212730";"5634771";NA;"1505021"
"1152";"Pravna oseba";"2304 Drugi industrijski gradbeni kompleksi, ki niso uvrščeni drugje";2017;"16110830";"z";"586281";"5016500";NA;"z"
"1153";"Pravna oseba";"24 Drugi gradbeni inženirski objekti";2010;"z";"z";"z";"z";"z";"z"
"1154";"Pravna oseba";"24 Drugi gradbeni inženirski objekti";2011;"z";"z";"1150224";"z";"z";"z"
"1155";"Pravna oseba";"24 Drugi gradbeni inženirski objekti";2012;"z";"z";"1220359";"5101771";NA;"15523684"
"1156";"Pravna oseba";"24 Drugi gradbeni inženirski objekti";2013;"71815488";"z";"z";"z";NA;"23781180"
"1157";"Pravna oseba";"24 Drugi gradbeni inženirski objekti";2014;"z";"z";"514437";"z";NA;"20284000"
"1158";"Pravna oseba";"24 Drugi gradbeni inženirski objekti";2015;"65710612";"z";"214683";"9133242";NA;"z"
"1159";"Pravna oseba";"24 Drugi gradbeni inženirski objekti";2016;"61270552";"z";"805013";"13807706";NA;"z"
"1160";"Pravna oseba";"24 Drugi gradbeni inženirski objekti";2017;"45241092";"22383629";"1300867";"9313153";NA;"12243443"
"1161";"Pravna oseba";"241 Objekti za šport, rekreacijo in prosti čas";2010;"z";"53521176";"z";"z";"569796";"z"
"1162";"Pravna oseba";"241 Objekti za šport, rekreacijo in prosti čas";2011;"14102210";"10673604";NA;"2010333";"1365680";"52593"
"1163";"Pravna oseba";"241 Objekti za šport, rekreacijo in prosti čas";2012;"6978664";"z";"z";"723277";NA;"1000366"
"1164";"Pravna oseba";"241 Objekti za šport, rekreacijo in prosti čas";2013;"11581598";"z";NA;"z";NA;"2292179"
"1165";"Pravna oseba";"241 Objekti za šport, rekreacijo in prosti čas";2014;"z";"z";"z";"z";NA;"1051712"
"1166";"Pravna oseba";"241 Objekti za šport, rekreacijo in prosti čas";2015;"9996817";"6315167";"63652";"2859096";NA;"758902"
"1167";"Pravna oseba";"241 Objekti za šport, rekreacijo in prosti čas";2016;"8883766";"z";"148136";"5219663";NA;"z"
"1168";"Pravna oseba";"241 Objekti za šport, rekreacijo in prosti čas";2017;"z";"z";"610877";"2728734";NA;"646342"
"1169";"Pravna oseba";"2411 Športna igrišča";2010;"51260482";"47073192";"z";"z";"71068";"z"
"1170";"Pravna oseba";"2411 Športna igrišča";2011;"6030706";"4530224";NA;"488163";"z";"z"
"1171";"Pravna oseba";"2411 Športna igrišča";2012;"3105012";"1628317";NA;"578270";NA;"898424"
"1172";"Pravna oseba";"2411 Športna igrišča";2013;"4099679";"z";NA;"z";NA;"1393914"
"1173";"Pravna oseba";"2411 Športna igrišča";2014;"4586309";"z";NA;"z";NA;"216671"
"1174";"Pravna oseba";"2411 Športna igrišča";2015;"3582843";"740278";"z";"2304779";NA;"z"
"1175";"Pravna oseba";"2411 Športna igrišča";2016;"2518578";"z";"z";"887416";NA;"z"
"1176";"Pravna oseba";"2411 Športna igrišča";2017;"7260038";"5468524";"z";"849154";NA;"z"
"1177";"Pravna oseba";"2412 Drugi gradbeni inženirski objekti za šport, rekreacijo in prosti čas";2010;"z";"6447984";"z";"z";"498728";"z"
"1178";"Pravna oseba";"2412 Drugi gradbeni inženirski objekti za šport, rekreacijo in prosti čas";2011;"8071503";"6143379";NA;"1522169";"z";"z"
"1179";"Pravna oseba";"2412 Drugi gradbeni inženirski objekti za šport, rekreacijo in prosti čas";2012;"3873652";"z";"z";"145007";NA;"101942"
"1180";"Pravna oseba";"2412 Drugi gradbeni inženirski objekti za šport, rekreacijo in prosti čas";2013;"7481919";"6258833";NA;"324822";NA;"898264"
"1181";"Pravna oseba";"2412 Drugi gradbeni inženirski objekti za šport, rekreacijo in prosti čas";2014;"z";"z";"z";"z";NA;"835040"
"1182";"Pravna oseba";"2412 Drugi gradbeni inženirski objekti za šport, rekreacijo in prosti čas";2015;"6413974";"5574889";"z";"554317";NA;"z"
"1183";"Pravna oseba";"2412 Drugi gradbeni inženirski objekti za šport, rekreacijo in prosti čas";2016;"6365188";"1774573";"z";"4332247";NA;"z"
"1184";"Pravna oseba";"2412 Drugi gradbeni inženirski objekti za šport, rekreacijo in prosti čas";2017;"z";"z";"z";"1879579";NA;"z"
"1185";"Pravna oseba";"242 Drugi gradbeni inženirski objekti";2010;"63063044";"z";"z";"z";"z";"z"
"1186";"Pravna oseba";"242 Drugi gradbeni inženirski objekti";2011;"z";"z";"1150224";"z";"z";"z"
"1187";"Pravna oseba";"242 Drugi gradbeni inženirski objekti";2012;"z";"z";"z";"4378494";NA;"14523318"
"1188";"Pravna oseba";"242 Drugi gradbeni inženirski objekti";2013;"60233890";"z";"z";"z";NA;"21489001"
"1189";"Pravna oseba";"242 Drugi gradbeni inženirski objekti";2014;"66640209";"32164985";"z";"z";NA;"19232289"
"1190";"Pravna oseba";"242 Drugi gradbeni inženirski objekti";2015;"55713795";"z";"151031";"6274146";NA;"z"
"1191";"Pravna oseba";"242 Drugi gradbeni inženirski objekti";2016;"52386786";"30855029";"656877";"8588043";NA;"12286837"
"1192";"Pravna oseba";"242 Drugi gradbeni inženirski objekti";2017;"z";"z";"689990";"6584420";NA;"11597102"
"1193";"Pravna oseba";"2420 Drugi gradbeni inženirski objekti";2010;"63063044";"z";"z";"z";"z";"z"
"1194";"Pravna oseba";"2420 Drugi gradbeni inženirski objekti";2011;"z";"z";"1150224";"z";"z";"z"
"1195";"Pravna oseba";"2420 Drugi gradbeni inženirski objekti";2012;"z";"z";"z";"4378494";NA;"14523318"
"1196";"Pravna oseba";"2420 Drugi gradbeni inženirski objekti";2013;"60233890";"z";"z";"z";NA;"21489001"
"1197";"Pravna oseba";"2420 Drugi gradbeni inženirski objekti";2014;"66640209";"32164985";"z";"z";NA;"19232289"
"1198";"Pravna oseba";"2420 Drugi gradbeni inženirski objekti";2015;"55713795";"z";"151031";"6274146";NA;"z"
"1199";"Pravna oseba";"2420 Drugi gradbeni inženirski objekti";2016;"52386786";"30855029";"656877";"8588043";NA;"12286837"
"1200";"Pravna oseba";"2420 Drugi gradbeni inženirski objekti";2017;"z";"z";"689990";"6584420";NA;"11597102"
"1201";"Fizična oseba";"CC_SI - SKUPAJ";2010;"97201498";"60064754";"2063112";"14709208";"16766929";"3597495"
"1202";"Fizična oseba";"CC_SI - SKUPAJ";2011;"125263158";"63030125";"2235148";"13795641";"38605876";"7596369"
"1203";"Fizična oseba";"CC_SI - SKUPAJ";2012;"134097379";"64884777";"1784866";"18379095";"943096";"48105545"
"1204";"Fizična oseba";"CC_SI - SKUPAJ";2013;"131129555";"66263241";"3801868";"16301692";"1740286";"43022468"
"1205";"Fizična oseba";"CC_SI - SKUPAJ";2014;"134315077";"66807350";"1308734";"16976581";"1167206";"48055207"
"1206";"Fizična oseba";"CC_SI - SKUPAJ";2015;"151105133";"69421050";"1830804";"19081862";"490829";"60280587"
"1207";"Fizična oseba";"CC_SI - SKUPAJ";2016;"178077665";"87144903";"3574496";"24028053";"2277301";"61052912"
"1208";"Fizična oseba";"CC_SI - SKUPAJ";2017;"216289187";"109870962";"2664443";"26011841";"615541";"77126401"
"1209";"Fizična oseba";"1 STAVBE";2010;"87492328";"55397321";"z";"z";"12958903";"z"
"1210";"Fizična oseba";"1 STAVBE";2011;"116250586";"59796998";"2235148";"13401886";"33658712";"7157843"
"1211";"Fizična oseba";"1 STAVBE";2012;"131343879";"63802845";"1784866";"17063395";"943096";"47749676"
"1212";"Fizična oseba";"1 STAVBE";2013;"124003784";"62186319";"z";"z";"1740286";"41863820"
"1213";"Fizična oseba";"1 STAVBE";2014;"130146409";"65225167";"z";"z";"1167206";"46423074"
"1214";"Fizična oseba";"1 STAVBE";2015;"144507042";"67347929";"1830804";"16827763";"490829";"58009717"
"1215";"Fizična oseba";"1 STAVBE";2016;"171936532";"83748603";"3574496";"22625871";"2277301";"59710260"
"1216";"Fizična oseba";"1 STAVBE";2017;"207247522";"105285572";"2645998";"22309507";"615541";"76390905"
"1217";"Fizična oseba";"11 STANOVANJSKE STAVBE";2010;"78851012";"50233494";"z";"z";"12728164";"z"
"1218";"Fizična oseba";"11 STANOVANJSKE STAVBE";2011;"99139978";"53855011";"z";"z";"z";"z"
"1219";"Fizična oseba";"11 STANOVANJSKE STAVBE";2012;"123178937";"57181669";"z";"16537562";"z";"47093314"
"1220";"Fizična oseba";"11 STANOVANJSKE STAVBE";2013;"113762330";"54478178";"z";"z";"1740286";"41249848"
"1221";"Fizična oseba";"11 STANOVANJSKE STAVBE";2014;"120477724";"57834487";"1093254";"z";"z";"45641566"
"1222";"Fizična oseba";"11 STANOVANJSKE STAVBE";2015;"136001277";"61315381";"z";"15816986";"z";"56892910"
"1223";"Fizična oseba";"11 STANOVANJSKE STAVBE";2016;"161990376";"77417994";"2846457";"20888517";"2217153";"58620255"
"1224";"Fizična oseba";"11 STANOVANJSKE STAVBE";2017;"185712841";"90119421";"z";"21358760";"z";"71313499"
"1225";"Fizična oseba";"111 Enostanovanjske stavbe";2010;"z";"z";"z";"z";"z";"z"
"1226";"Fizična oseba";"111 Enostanovanjske stavbe";2011;"z";"z";"z";"z";"z";"z"
"1227";"Fizična oseba";"111 Enostanovanjske stavbe";2012;"104906728";"53890267";"z";"12705953";"z";"36276558"
"1228";"Fizična oseba";"111 Enostanovanjske stavbe";2013;"99265518";"52420106";"z";"z";"z";"31880447"
"1229";"Fizična oseba";"111 Enostanovanjske stavbe";2014;"100517642";"53814300";"z";"10793996";"z";"34422464"
"1230";"Fizična oseba";"111 Enostanovanjske stavbe";2015;"116024795";"57470401";"z";"12055110";"z";"44709011"
"1231";"Fizična oseba";"111 Enostanovanjske stavbe";2016;"129399755";"72536935";"2729214";"15063489";"596326";"38473792"
"1232";"Fizična oseba";"111 Enostanovanjske stavbe";2017;"151910286";"85979135";"2311830";"16256893";"432349";"46930080"
"1233";"Fizična oseba";"1110 Enostanovanjske stavbe";2010;"z";"z";"z";"z";"z";"z"
"1234";"Fizična oseba";"1110 Enostanovanjske stavbe";2011;"z";"z";"z";"z";"z";"z"
"1235";"Fizična oseba";"1110 Enostanovanjske stavbe";2012;"104906728";"53890267";"z";"12705953";"z";"36276558"
"1236";"Fizična oseba";"1110 Enostanovanjske stavbe";2013;"99265518";"52420106";"z";"z";"z";"31880447"
"1237";"Fizična oseba";"1110 Enostanovanjske stavbe";2014;"100517642";"53814300";"z";"10793996";"z";"34422464"
"1238";"Fizična oseba";"1110 Enostanovanjske stavbe";2015;"116024795";"57470401";"z";"12055110";"z";"44709011"
"1239";"Fizična oseba";"1110 Enostanovanjske stavbe";2016;"129399755";"72536935";"2729214";"15063489";"596326";"38473792"
"1240";"Fizična oseba";"1110 Enostanovanjske stavbe";2017;"151910286";"85979135";"2311830";"16256893";"432349";"46930080"
"1241";"Fizična oseba";"112 Večstanovanjske stavbe";2010;"12154817";"4960813";"z";"z";"z";"z"
"1242";"Fizična oseba";"112 Večstanovanjske stavbe";2011;"16308452";"5767046";"z";"2291078";"7056574";"z"
"1243";"Fizična oseba";"112 Večstanovanjske stavbe";2012;"18272209";"3291402";"z";"3831609";"z";"10816756"
"1244";"Fizična oseba";"112 Večstanovanjske stavbe";2013;"14496812";"2058072";"z";"z";"z";"9369401"
"1245";"Fizična oseba";"112 Večstanovanjske stavbe";2014;"19960082";"4020187";"z";"z";"z";"11219102"
"1246";"Fizična oseba";"112 Večstanovanjske stavbe";2015;"19976482";"3844980";"z";"3761876";"z";"12183898"
"1247";"Fizična oseba";"112 Večstanovanjske stavbe";2016;"32590620";"4881060";"117243";"5825027";"1620827";"20146463"
"1248";"Fizična oseba";"112 Večstanovanjske stavbe";2017;"33802555";"4140286";"z";"5101867";"z";"24383419"
"1249";"Fizična oseba";"1121 Dvostanovanjske stavbe";2010;"4309741";"1807556";"z";"z";"z";"z"
"1250";"Fizična oseba";"1121 Dvostanovanjske stavbe";2011;"6654313";"2267561";"z";"z";"2956466";"z"
"1251";"Fizična oseba";"1121 Dvostanovanjske stavbe";2012;"3118719";"1397196";"z";"594292";"z";"1000352"
"1252";"Fizična oseba";"1121 Dvostanovanjske stavbe";2013;"2946693";"1054153";"z";"z";"z";"1469028"
"1253";"Fizična oseba";"1121 Dvostanovanjske stavbe";2014;"5384152";"2136150";"z";"z";"z";"2060833"
"1254";"Fizična oseba";"1121 Dvostanovanjske stavbe";2015;"5117274";"1966190";"68539";"z";"z";"2885150"
"1255";"Fizična oseba";"1121 Dvostanovanjske stavbe";2016;"6642847";"2420995";"117243";"261663";NA;"3842945"
"1256";"Fizična oseba";"1121 Dvostanovanjske stavbe";2017;"5375585";"2651592";"z";"z";"z";"1671156"
"1257";"Fizična oseba";"1122 Tri- in večstanovanjske stavbe";2010;"7845076";"3153258";NA;"z";"z";"z"
"1258";"Fizična oseba";"1122 Tri- in večstanovanjske stavbe";2011;"9654140";"3499484";NA;"z";"4100108";"z"
"1259";"Fizična oseba";"1122 Tri- in večstanovanjske stavbe";2012;"15153491";"1894206";"z";"3237317";"z";"9816404"
