"";"Občine";"Leto";"Spol";"Izobrazba...SKUPAJ";"Osnovnošolska.ali.manj";"Srednješolska";"Višješolska..visokošolska";"Neznano"
"4040";"Mislinja";2015;"Moški";1036;"139";676;"221";NA
"4041";"Mislinja";2015;"Ženske";803;"81";450;"272";NA
"4042";"Mislinja";2016;"Spol - SKUPAJ";1892;"200";1162;"530";NA
"4043";"Mislinja";2016;"Moški";1056;"125";707;"224";NA
"4044";"Mislinja";2016;"Ženske";836;"75";455;"306";NA
"4045";"Mislinja";2017;"Spol - SKUPAJ";1962;"200";1195;"567";NA
"4046";"Mislinja";2017;"Moški";1072;"120";715;"237";NA
"4047";"Mislinja";2017;"Ženske";890;"80";480;"330";NA
"4048";"Mokronog - Trebelno";2007;"Spol - SKUPAJ";1331;"392";699;"176";64
"4049";"Mokronog - Trebelno";2007;"Moški";789;"254";429;"66";41
"4050";"Mokronog - Trebelno";2007;"Ženske";541;"139";270;"110";23
"4051";"Mokronog - Trebelno";2008;"Spol - SKUPAJ";1324;"374";697;"195";59
"4052";"Mokronog - Trebelno";2008;"Moški";780;"243";431;"73";34
"4053";"Mokronog - Trebelno";2008;"Ženske";544;"131";266;"122";25
"4054";"Mokronog - Trebelno";2009;"Spol - SKUPAJ";1290;"324";726;"196";44
"4055";"Mokronog - Trebelno";2009;"Moški";766;"198";463;"74";31
"4056";"Mokronog - Trebelno";2009;"Ženske";524;"126";263;"122";13
"4057";"Mokronog - Trebelno";2010;"Spol - SKUPAJ";1206;"291";692;"193";30
"4058";"Mokronog - Trebelno";2010;"Moški";724;"187";446;"71";20
"4059";"Mokronog - Trebelno";2010;"Ženske";482;"104";246;"122";10
"4060";"Mokronog - Trebelno";2011;"Spol - SKUPAJ";1255;"289";732;"234";NA
"4061";"Mokronog - Trebelno";2011;"Moški";754;"188";481;"85";NA
"4062";"Mokronog - Trebelno";2011;"Ženske";501;"101";251;"149";NA
"4063";"Mokronog - Trebelno";2012;"Spol - SKUPAJ";1181;"225";714;"242";NA
"4064";"Mokronog - Trebelno";2012;"Moški";704;"147";466;"91";NA
"4065";"Mokronog - Trebelno";2012;"Ženske";477;"78";248;"151";NA
"4066";"Mokronog - Trebelno";2013;"Spol - SKUPAJ";1225;"228";726;"271";NA
"4067";"Mokronog - Trebelno";2013;"Moški";702;"137";471;"94";NA
"4068";"Mokronog - Trebelno";2013;"Ženske";523;"91";255;"177";NA
"4069";"Mokronog - Trebelno";2014;"Spol - SKUPAJ";1265;"214";765;"286";NA
"4070";"Mokronog - Trebelno";2014;"Moški";748;"136";510;"102";NA
"4071";"Mokronog - Trebelno";2014;"Ženske";517;"78";255;"184";NA
"4072";"Mokronog - Trebelno";2015;"Spol - SKUPAJ";1260;"191";759;"310";NA
"4073";"Mokronog - Trebelno";2015;"Moški";724;"112";501;"111";NA
"4074";"Mokronog - Trebelno";2015;"Ženske";536;"79";258;"199";NA
"4075";"Mokronog - Trebelno";2016;"Spol - SKUPAJ";1308;"195";790;"323";NA
"4076";"Mokronog - Trebelno";2016;"Moški";741;"116";508;"117";NA
"4077";"Mokronog - Trebelno";2016;"Ženske";567;"79";282;"206";NA
"4078";"Mokronog - Trebelno";2017;"Spol - SKUPAJ";1364;"183";823;"358";NA
"4079";"Mokronog - Trebelno";2017;"Moški";768;"105";536;"127";NA
"4080";"Mokronog - Trebelno";2017;"Ženske";596;"78";287;"231";NA
"4081";"Moravče";2005;"Spol - SKUPAJ";2055;"536";1295;"220";4
"4082";"Moravče";2005;"Moški";1181;"338";762;"79";2
"4083";"Moravče";2005;"Ženske";874;"198";533;"141";2
"4084";"Moravče";2006;"Spol - SKUPAJ";2100;"524";1332;"241";3
"4085";"Moravče";2006;"Moški";1199;"338";769;"91";2
"4086";"Moravče";2006;"Ženske";900;"186";563;"150";1
"4087";"Moravče";2007;"Spol - SKUPAJ";2167;"522";1371;"272";3
"4088";"Moravče";2007;"Moški";1235;"338";797;"98";2
"4089";"Moravče";2007;"Ženske";932;"184";573;"174";1
"4090";"Moravče";2008;"Spol - SKUPAJ";2179;"514";1367;"295";3
"4091";"Moravče";2008;"Moški";1228;"335";780;"111";2
"4092";"Moravče";2008;"Ženske";951;"179";587;"184";1
"4093";"Moravče";2009;"Spol - SKUPAJ";2164;"411";1407;"340";6
"4094";"Moravče";2009;"Moški";1212;"263";820;"123";6
"4095";"Moravče";2009;"Ženske";952;"148";587;"217";NA
"4096";"Moravče";2010;"Spol - SKUPAJ";2148;"359";1404;"380";5
"4097";"Moravče";2010;"Moški";1205;"236";829;"135";5
"4098";"Moravče";2010;"Ženske";943;"123";575;"245";NA
"4099";"Moravče";2011;"Spol - SKUPAJ";2205;"356";1423;"426";NA
"4100";"Moravče";2011;"Moški";1224;"236";832;"156";NA
"4101";"Moravče";2011;"Ženske";981;"120";591;"270";NA
"4102";"Moravče";2012;"Spol - SKUPAJ";2204;"308";1443;"453";NA
"4103";"Moravče";2012;"Moški";1231;"209";849;"173";NA
"4104";"Moravče";2012;"Ženske";973;"99";594;"280";NA
"4105";"Moravče";2013;"Spol - SKUPAJ";2224;"284";1459;"481";NA
"4106";"Moravče";2013;"Moški";1244;"189";870;"185";NA
"4107";"Moravče";2013;"Ženske";980;"95";589;"296";NA
"4108";"Moravče";2014;"Spol - SKUPAJ";2295;"280";1489;"526";NA
"4109";"Moravče";2014;"Moški";1290;"185";899;"206";NA
"4110";"Moravče";2014;"Ženske";1005;"95";590;"320";NA
"4111";"Moravče";2015;"Spol - SKUPAJ";2287;"266";1460;"561";NA
"4112";"Moravče";2015;"Moški";1258;"174";867;"217";NA
"4113";"Moravče";2015;"Ženske";1029;"92";593;"344";NA
"4114";"Moravče";2016;"Spol - SKUPAJ";2351;"263";1479;"609";NA
"4115";"Moravče";2016;"Moški";1285;"169";885;"231";NA
"4116";"Moravče";2016;"Ženske";1066;"94";594;"378";NA
"4117";"Moravče";2017;"Spol - SKUPAJ";2412;"257";1508;"647";NA
"4118";"Moravče";2017;"Moški";1308;"163";893;"252";NA
"4119";"Moravče";2017;"Ženske";1104;"94";615;"395";NA
"4120";"Moravske Toplice";2005;"Spol - SKUPAJ";2340;"766";1243;"300";32
"4121";"Moravske Toplice";2005;"Moški";1334;"461";703;"144";27
"4122";"Moravske Toplice";2005;"Ženske";1007;"305";541;"156";5
"4123";"Moravske Toplice";2006;"Spol - SKUPAJ";2414;"766";1303;"318";27
"4124";"Moravske Toplice";2006;"Moški";1398;"481";738;"157";23
"4125";"Moravske Toplice";2006;"Ženske";1016;"285";566;"161";4
"4126";"Moravske Toplice";2007;"Spol - SKUPAJ";2488;"791";1339;"329";30
"4127";"Moravske Toplice";2007;"Moški";1467;"512";767;"165";23
"4128";"Moravske Toplice";2007;"Ženske";1021;"279";572;"164";7
"4129";"Moravske Toplice";2008;"Spol - SKUPAJ";2467;"765";1316;"358";28
"4130";"Moravske Toplice";2008;"Moški";1440;"496";742;"181";21
"4131";"Moravske Toplice";2008;"Ženske";1027;"269";574;"177";7
"4132";"Moravske Toplice";2009;"Spol - SKUPAJ";2257;"531";1314;"376";36
"4133";"Moravske Toplice";2009;"Moški";1358;"356";793;"185";23
"4134";"Moravske Toplice";2009;"Ženske";899;"175";520;"191";13
"4135";"Moravske Toplice";2010;"Spol - SKUPAJ";2244;"499";1321;"385";39
"4136";"Moravske Toplice";2010;"Moški";1335;"343";780;"183";29
"4137";"Moravske Toplice";2010;"Ženske";909;"156";541;"202";10
"4138";"Moravske Toplice";2011;"Spol - SKUPAJ";2333;"530";1373;"430";NA
"4139";"Moravske Toplice";2011;"Moški";1354;"348";803;"203";NA
"4140";"Moravske Toplice";2011;"Ženske";979;"182";570;"227";NA
"4141";"Moravske Toplice";2012;"Spol - SKUPAJ";2250;"508";1286;"456";NA
"4142";"Moravske Toplice";2012;"Moški";1278;"325";743;"210";NA
"4143";"Moravske Toplice";2012;"Ženske";972;"183";543;"246";NA
"4144";"Moravske Toplice";2013;"Spol - SKUPAJ";2238;"451";1310;"477";NA
"4145";"Moravske Toplice";2013;"Moški";1262;"292";750;"220";NA
"4146";"Moravske Toplice";2013;"Ženske";976;"159";560;"257";NA
"4147";"Moravske Toplice";2014;"Spol - SKUPAJ";2172;"381";1290;"501";NA
"4148";"Moravske Toplice";2014;"Moški";1248;"260";749;"239";NA
"4149";"Moravske Toplice";2014;"Ženske";924;"121";541;"262";NA
"4150";"Moravske Toplice";2015;"Spol - SKUPAJ";2083;"293";1260;"530";NA
"4151";"Moravske Toplice";2015;"Moški";1186;"193";740;"253";NA
"4152";"Moravske Toplice";2015;"Ženske";897;"100";520;"277";NA
"4153";"Moravske Toplice";2016;"Spol - SKUPAJ";2107;"268";1277;"562";NA
"4154";"Moravske Toplice";2016;"Moški";1191;"178";745;"268";NA
"4155";"Moravske Toplice";2016;"Ženske";916;"90";532;"294";NA
"4156";"Moravske Toplice";2017;"Spol - SKUPAJ";2221;"270";1323;"628";NA
"4157";"Moravske Toplice";2017;"Moški";1233;"173";764;"296";NA
"4158";"Moravske Toplice";2017;"Ženske";988;"97";559;"332";NA
"4159";"Mozirje";2005;"Spol - SKUPAJ";2602;"596";1535;"445";25
"4160";"Mozirje";2005;"Moški";1467;"356";901;"191";18
"4161";"Mozirje";2005;"Ženske";1135;"241";633;"254";7
"4162";"Mozirje";2006;"Spol - SKUPAJ";2626;"580";1554;"468";24
"4163";"Mozirje";2006;"Moški";1486;"348";921;"197";19
"4164";"Mozirje";2006;"Ženske";1141;"232";633;"271";5
"4165";"Mozirje";2007;"Spol - SKUPAJ";1754;"392";1009;"341";12
"4166";"Mozirje";2007;"Moški";1000;"252";593;"145";9
"4167";"Mozirje";2007;"Ženske";754;"139";416;"196";3
"4168";"Mozirje";2008;"Spol - SKUPAJ";1718;"380";963;"369";5
"4169";"Mozirje";2008;"Moški";962;"237";558;"161";4
"4170";"Mozirje";2008;"Ženske";757;"143";405;"208";1
"4171";"Mozirje";2009;"Spol - SKUPAJ";1693;"332";968;"386";7
"4172";"Mozirje";2009;"Moški";968;"210";581;"171";6
"4173";"Mozirje";2009;"Ženske";725;"122";387;"215";1
"4174";"Mozirje";2010;"Spol - SKUPAJ";1685;"315";957;"410";3
"4175";"Mozirje";2010;"Moški";952;"196";575;"178";3
"4176";"Mozirje";2010;"Ženske";733;"119";382;"232";NA
"4177";"Mozirje";2011;"Spol - SKUPAJ";1673;"297";944;"432";NA
"4178";"Mozirje";2011;"Moški";933;"187";565;"181";NA
"4179";"Mozirje";2011;"Ženske";740;"110";379;"251";NA
"4180";"Mozirje";2012;"Spol - SKUPAJ";1684;"318";936;"430";NA
"4181";"Mozirje";2012;"Moški";946;"207";562;"177";NA
"4182";"Mozirje";2012;"Ženske";738;"111";374;"253";NA
"4183";"Mozirje";2013;"Spol - SKUPAJ";1655;"282";917;"456";NA
"4184";"Mozirje";2013;"Moški";903;"178";540;"185";NA
"4185";"Mozirje";2013;"Ženske";752;"104";377;"271";NA
"4186";"Mozirje";2014;"Spol - SKUPAJ";1627;"264";901;"462";NA
"4187";"Mozirje";2014;"Moški";895;"168";535;"192";NA
"4188";"Mozirje";2014;"Ženske";732;"96";366;"270";NA
"4189";"Mozirje";2015;"Spol - SKUPAJ";1618;"213";907;"498";NA
"4190";"Mozirje";2015;"Moški";864;"129";533;"202";NA
"4191";"Mozirje";2015;"Ženske";754;"84";374;"296";NA
"4192";"Mozirje";2016;"Spol - SKUPAJ";1671;"208";919;"544";NA
"4193";"Mozirje";2016;"Moški";897;"122";552;"223";NA
"4194";"Mozirje";2016;"Ženske";774;"86";367;"321";NA
"4195";"Mozirje";2017;"Spol - SKUPAJ";1753;"206";953;"594";NA
"4196";"Mozirje";2017;"Moški";926;"115";577;"234";NA
"4197";"Mozirje";2017;"Ženske";827;"91";376;"360";NA
"4198";"Murska Sobota";2005;"Spol - SKUPAJ";7772;"1437";4291;"1968";76
"4199";"Murska Sobota";2005;"Moški";3961;"710";2333;"870";48
"4200";"Murska Sobota";2005;"Ženske";3810;"727";1958;"1098";28
"4201";"Murska Sobota";2006;"Spol - SKUPAJ";7822;"1411";4340;"1999";71
"4202";"Murska Sobota";2006;"Moški";4027;"717";2387;"876";46
"4203";"Murska Sobota";2006;"Ženske";3795;"694";1953;"1123";25
"4204";"Murska Sobota";2007;"Spol - SKUPAJ";7790;"1373";4321;"2034";62
"4205";"Murska Sobota";2007;"Moški";4021;"723";2391;"870";37
"4206";"Murska Sobota";2007;"Ženske";3769;"649";1930;"1165";25
"4207";"Murska Sobota";2008;"Spol - SKUPAJ";7791;"1283";4335;"2117";57
"4208";"Murska Sobota";2008;"Moški";4008;"679";2394;"901";34
"4209";"Murska Sobota";2008;"Ženske";3783;"603";1941;"1216";23
"4210";"Murska Sobota";2009;"Spol - SKUPAJ";6847;"784";3898;"2115";50
"4211";"Murska Sobota";2009;"Moški";3597;"458";2191;"915";32
"4212";"Murska Sobota";2009;"Ženske";3250;"326";1707;"1199";17
"4213";"Murska Sobota";2010;"Spol - SKUPAJ";6876;"794";3908;"2143";31
"4214";"Murska Sobota";2010;"Moški";3558;"440";2184;"914";20
"4215";"Murska Sobota";2010;"Ženske";3318;"354";1724;"1229";11
"4216";"Murska Sobota";2011;"Spol - SKUPAJ";6824;"773";3850;"2201";NA
"4217";"Murska Sobota";2011;"Moški";3518;"417";2159;"942";NA
"4218";"Murska Sobota";2011;"Ženske";3306;"356";1691;"1259";NA
"4219";"Murska Sobota";2012;"Spol - SKUPAJ";6611;"676";3725;"2210";NA
"4220";"Murska Sobota";2012;"Moški";3372;"361";2062;"949";NA
"4221";"Murska Sobota";2012;"Ženske";3239;"315";1663;"1261";NA
"4222";"Murska Sobota";2013;"Spol - SKUPAJ";6416;"606";3552;"2258";NA
"4223";"Murska Sobota";2013;"Moški";3278;"327";1987;"964";NA
"4224";"Murska Sobota";2013;"Ženske";3138;"279";1565;"1294";NA
"4225";"Murska Sobota";2014;"Spol - SKUPAJ";6360;"533";3510;"2317";NA
"4226";"Murska Sobota";2014;"Moški";3282;"300";1994;"988";NA
"4227";"Murska Sobota";2014;"Ženske";3078;"233";1516;"1329";NA
"4228";"Murska Sobota";2015;"Spol - SKUPAJ";6353;"477";3501;"2375";NA
"4229";"Murska Sobota";2015;"Moški";3243;"261";1986;"996";NA
"4230";"Murska Sobota";2015;"Ženske";3110;"216";1515;"1379";NA
"4231";"Murska Sobota";2016;"Spol - SKUPAJ";6511;"476";3587;"2448";NA
"4232";"Murska Sobota";2016;"Moški";3311;"247";2028;"1036";NA
"4233";"Murska Sobota";2016;"Ženske";3200;"229";1559;"1412";NA
"4234";"Murska Sobota";2017;"Spol - SKUPAJ";6652;"474";3604;"2574";NA
"4235";"Murska Sobota";2017;"Moški";3362;"251";2025;"1086";NA
"4236";"Murska Sobota";2017;"Ženske";3290;"223";1579;"1488";NA
"4237";"Muta";2005;"Spol - SKUPAJ";1457;"290";943;"205";19
"4238";"Muta";2005;"Moški";837;"194";546;"82";15
"4239";"Muta";2005;"Ženske";620;"96";396;"123";4
"4240";"Muta";2006;"Spol - SKUPAJ";1483;"281";952;"229";21
"4241";"Muta";2006;"Moški";842;"187";549;"90";16
"4242";"Muta";2006;"Ženske";641;"94";403;"139";5
"4243";"Muta";2007;"Spol - SKUPAJ";1509;"282";971;"235";21
"4244";"Muta";2007;"Moški";849;"185";558;"90";17
"4245";"Muta";2007;"Ženske";659;"97";413;"145";5
"4246";"Muta";2008;"Spol - SKUPAJ";1500;"277";973;"235";14
"4247";"Muta";2008;"Moški";845;"187";556;"90";12
"4248";"Muta";2008;"Ženske";656;"91";417;"145";3
"4249";"Muta";2009;"Spol - SKUPAJ";1374;"222";905;"241";6
"4250";"Muta";2009;"Moški";769;"151";518;"95";5
"4251";"Muta";2009;"Ženske";605;"71";387;"145";1
"4252";"Muta";2010;"Spol - SKUPAJ";1292;"191";849;"247";5
"4253";"Muta";2010;"Moški";748;"144";502;"98";4
"4254";"Muta";2010;"Ženske";544;"47";347;"149";1
"4255";"Muta";2011;"Spol - SKUPAJ";1316;"179";879;"258";NA
"4256";"Muta";2011;"Moški";745;"133";510;"102";NA
"4257";"Muta";2011;"Ženske";571;"46";369;"156";NA
"4258";"Muta";2012;"Spol - SKUPAJ";1297;"181";851;"265";NA
"4259";"Muta";2012;"Moški";753;"139";507;"107";NA
"4260";"Muta";2012;"Ženske";544;"42";344;"158";NA
"4261";"Muta";2013;"Spol - SKUPAJ";1276;"172";841;"263";NA
"4262";"Muta";2013;"Moški";737;"124";503;"110";NA
"4263";"Muta";2013;"Ženske";539;"48";338;"153";NA
"4264";"Muta";2014;"Spol - SKUPAJ";1285;"166";834;"285";NA
"4265";"Muta";2014;"Moški";746;"126";500;"120";NA
"4266";"Muta";2014;"Ženske";539;"40";334;"165";NA
"4267";"Muta";2015;"Spol - SKUPAJ";1249;"157";806;"286";NA
"4268";"Muta";2015;"Moški";696;"119";460;"117";NA
"4269";"Muta";2015;"Ženske";553;"38";346;"169";NA
"4270";"Muta";2016;"Spol - SKUPAJ";1276;"154";799;"323";NA
"4271";"Muta";2016;"Moški";717;"117";471;"129";NA
"4272";"Muta";2016;"Ženske";559;"37";328;"194";NA
"4273";"Muta";2017;"Spol - SKUPAJ";1293;"142";813;"338";NA
"4274";"Muta";2017;"Moški";702;"103";465;"134";NA
"4275";"Muta";2017;"Ženske";591;"39";348;"204";NA
"4276";"Naklo";2005;"Spol - SKUPAJ";2039;"353";1181;"490";15
"4277";"Naklo";2005;"Moški";1132;"207";690;"226";9
"4278";"Naklo";2005;"Ženske";907;"146";491;"264";6
"4279";"Naklo";2006;"Spol - SKUPAJ";2051;"323";1197;"514";16
"4280";"Naklo";2006;"Moški";1137;"188";706;"233";10
"4281";"Naklo";2006;"Ženske";913;"135";492;"281";6
"4282";"Naklo";2007;"Spol - SKUPAJ";2123;"331";1229;"550";13
"4283";"Naklo";2007;"Moški";1190;"211";728;"242";9
"4284";"Naklo";2007;"Ženske";933;"120";501;"308";4
"4285";"Naklo";2008;"Spol - SKUPAJ";2131;"333";1213;"572";13
"4286";"Naklo";2008;"Moški";1180;"224";703;"244";9
"4287";"Naklo";2008;"Ženske";951;"109";510;"328";4
"4288";"Naklo";2009;"Spol - SKUPAJ";2105;"241";1255;"598";11
"4289";"Naklo";2009;"Moški";1172;"170";729;"266";8
"4290";"Naklo";2009;"Ženske";933;"71";526;"332";4
"4291";"Naklo";2010;"Spol - SKUPAJ";2038;"223";1216;"589";10
"4292";"Naklo";2010;"Moški";1125;"153";710;"255";7
"4293";"Naklo";2010;"Ženske";913;"70";506;"334";3
"4294";"Naklo";2011;"Spol - SKUPAJ";2029;"198";1214;"617";NA
"4295";"Naklo";2011;"Moški";1112;"129";717;"266";NA
"4296";"Naklo";2011;"Ženske";917;"69";497;"351";NA
"4297";"Naklo";2012;"Spol - SKUPAJ";2041;"183";1192;"666";NA
"4298";"Naklo";2012;"Moški";1113;"123";703;"287";NA
"4299";"Naklo";2012;"Ženske";928;"60";489;"379";NA
"4300";"Naklo";2013;"Spol - SKUPAJ";2023;"178";1174;"671";NA
"4301";"Naklo";2013;"Moški";1087;"119";682;"286";NA
"4302";"Naklo";2013;"Ženske";936;"59";492;"385";NA
"4303";"Naklo";2014;"Spol - SKUPAJ";2063;"172";1171;"720";NA
"4304";"Naklo";2014;"Moški";1100;"114";680;"306";NA
"4305";"Naklo";2014;"Ženske";963;"58";491;"414";NA
"4306";"Naklo";2015;"Spol - SKUPAJ";2095;"182";1159;"754";NA
"4307";"Naklo";2015;"Moški";1134;"126";684;"324";NA
"4308";"Naklo";2015;"Ženske";961;"56";475;"430";NA
"4309";"Naklo";2016;"Spol - SKUPAJ";2202;"179";1205;"818";NA
"4310";"Naklo";2016;"Moški";1183;"127";710;"346";NA
"4311";"Naklo";2016;"Ženske";1019;"52";495;"472";NA
"4312";"Naklo";2017;"Spol - SKUPAJ";2264;"195";1203;"866";NA
"4313";"Naklo";2017;"Moški";1208;"141";722;"345";NA
"4314";"Naklo";2017;"Ženske";1056;"54";481;"521";NA
"4315";"Nazarje";2005;"Spol - SKUPAJ";1108;"302";645;"148";13
"4316";"Nazarje";2005;"Moški";601;"159";368;"64";10
"4317";"Nazarje";2005;"Ženske";507;"143";277;"84";3
"4318";"Nazarje";2006;"Spol - SKUPAJ";1132;"305";659;"155";13
"4319";"Nazarje";2006;"Moški";620;"159";385;"65";10
"4320";"Nazarje";2006;"Ženske";512;"146";274;"90";3
"4321";"Nazarje";2007;"Spol - SKUPAJ";1156;"290";690;"163";12
"4322";"Nazarje";2007;"Moški";629;"157";399;"64";9
"4323";"Nazarje";2007;"Ženske";527;"133";292;"99";3
"4324";"Nazarje";2008;"Spol - SKUPAJ";1135;"276";686;"162";11
"4325";"Nazarje";2008;"Moški";609;"152";386;"63";8
"4326";"Nazarje";2008;"Ženske";526;"124";300;"99";3
"4327";"Nazarje";2009;"Spol - SKUPAJ";1057;"218";651;"178";10
"4328";"Nazarje";2009;"Moški";583;"127";382;"68";6
"4329";"Nazarje";2009;"Ženske";474;"92";269;"110";4
"4330";"Nazarje";2010;"Spol - SKUPAJ";1068;"214";660;"186";8
"4331";"Nazarje";2010;"Moški";593;"129";383;"76";5
"4332";"Nazarje";2010;"Ženske";475;"85";277;"110";3
"4333";"Nazarje";2011;"Spol - SKUPAJ";1127;"232";691;"204";NA
"4334";"Nazarje";2011;"Moški";650;"146";417;"87";NA
"4335";"Nazarje";2011;"Ženske";477;"86";274;"117";NA
"4336";"Nazarje";2012;"Spol - SKUPAJ";1114;"228";674;"212";NA
"4337";"Nazarje";2012;"Moški";641;"142";410;"89";NA
"4338";"Nazarje";2012;"Ženske";473;"86";264;"123";NA
"4339";"Nazarje";2013;"Spol - SKUPAJ";1118;"212";669;"237";NA
"4340";"Nazarje";2013;"Moški";643;"134";408;"101";NA
"4341";"Nazarje";2013;"Ženske";475;"78";261;"136";NA
"4342";"Nazarje";2014;"Spol - SKUPAJ";1099;"198";656;"245";NA
"4343";"Nazarje";2014;"Moški";651;"123";426;"102";NA
"4344";"Nazarje";2014;"Ženske";448;"75";230;"143";NA
"4345";"Nazarje";2015;"Spol - SKUPAJ";1114;"190";660;"264";NA
"4346";"Nazarje";2015;"Moški";643;"116";416;"111";NA
"4347";"Nazarje";2015;"Ženske";471;"74";244;"153";NA
"4348";"Nazarje";2016;"Spol - SKUPAJ";1166;"177";709;"280";NA
"4349";"Nazarje";2016;"Moški";675;"112";447;"116";NA
"4350";"Nazarje";2016;"Ženske";491;"65";262;"164";NA
"4351";"Nazarje";2017;"Spol - SKUPAJ";1173;"173";695;"305";NA
"4352";"Nazarje";2017;"Moški";670;"107";438;"125";NA
"4353";"Nazarje";2017;"Ženske";503;"66";257;"180";NA
"4354";"Nova Gorica";2005;"Spol - SKUPAJ";15154;"3079";8283;"3638";153
"4355";"Nova Gorica";2005;"Moški";8418;"1848";4847;"1608";115
"4356";"Nova Gorica";2005;"Ženske";6736;"1231";3436;"2030";39
"4357";"Nova Gorica";2006;"Spol - SKUPAJ";15572;"3094";8554;"3784";139
"4358";"Nova Gorica";2006;"Moški";8793;"1876";5120;"1694";102
"4359";"Nova Gorica";2006;"Ženske";6779;"1218";3434;"2090";38
"4360";"Nova Gorica";2007;"Spol - SKUPAJ";14347;"2975";7676;"3589";107
"4361";"Nova Gorica";2007;"Moški";8198;"1920";4605;"1596";78
"4362";"Nova Gorica";2007;"Ženske";6149;"1055";3071;"1993";29
"4363";"Nova Gorica";2008;"Spol - SKUPAJ";14330;"2950";7609;"3688";83
"4364";"Nova Gorica";2008;"Moški";8137;"1926";4537;"1616";57
"4365";"Nova Gorica";2008;"Ženske";6193;"1023";3072;"2072";25
"4366";"Nova Gorica";2009;"Spol - SKUPAJ";13338;"2287";7280;"3696";75
"4367";"Nova Gorica";2009;"Moški";7487;"1505";4328;"1602";52
"4368";"Nova Gorica";2009;"Ženske";5851;"781";2952;"2094";23
"4369";"Nova Gorica";2010;"Spol - SKUPAJ";12892;"2114";7066;"3674";38
"4370";"Nova Gorica";2010;"Moški";7164;"1376";4181;"1577";30
"4371";"Nova Gorica";2010;"Ženske";5728;"738";2885;"2097";8
"4372";"Nova Gorica";2011;"Spol - SKUPAJ";12489;"1839";6766;"3884";NA
"4373";"Nova Gorica";2011;"Moški";6816;"1137";3996;"1683";NA
"4374";"Nova Gorica";2011;"Ženske";5673;"702";2770;"2201";NA
"4375";"Nova Gorica";2012;"Spol - SKUPAJ";11858;"1569";6408;"3881";NA
"4376";"Nova Gorica";2012;"Moški";6410;"956";3759;"1695";NA
"4377";"Nova Gorica";2012;"Ženske";5448;"613";2649;"2186";NA
"4378";"Nova Gorica";2013;"Spol - SKUPAJ";11812;"1461";6372;"3979";NA
"4379";"Nova Gorica";2013;"Moški";6376;"884";3782;"1710";NA
"4380";"Nova Gorica";2013;"Ženske";5436;"577";2590;"2269";NA
"4381";"Nova Gorica";2014;"Spol - SKUPAJ";12116;"1466";6557;"4093";NA
"4382";"Nova Gorica";2014;"Moški";6585;"907";3930;"1748";NA
"4383";"Nova Gorica";2014;"Ženske";5531;"559";2627;"2345";NA
"4384";"Nova Gorica";2015;"Spol - SKUPAJ";12123;"1419";6487;"4217";NA
"4385";"Nova Gorica";2015;"Moški";6543;"869";3893;"1781";NA
"4386";"Nova Gorica";2015;"Ženske";5580;"550";2594;"2436";NA
"4387";"Nova Gorica";2016;"Spol - SKUPAJ";12483;"1311";6721;"4451";NA
"4388";"Nova Gorica";2016;"Moški";6716;"790";4055;"1871";NA
"4389";"Nova Gorica";2016;"Ženske";5767;"521";2666;"2580";NA
"4390";"Nova Gorica";2017;"Spol - SKUPAJ";12908;"1310";6902;"4696";NA
"4391";"Nova Gorica";2017;"Moški";7025;"817";4241;"1967";NA
"4392";"Nova Gorica";2017;"Ženske";5883;"493";2661;"2729";NA
"4393";"Novo mesto";2005;"Spol - SKUPAJ";17759;"3616";9654;"4206";283
"4394";"Novo mesto";2005;"Moški";9840;"2231";5589;"1827";192
"4395";"Novo mesto";2005;"Ženske";7919;"1384";4065;"2378";91
"4396";"Novo mesto";2006;"Spol - SKUPAJ";18227;"3703";9809;"4449";267
"4397";"Novo mesto";2006;"Moški";10174;"2344";5725;"1925";180
"4398";"Novo mesto";2006;"Ženske";8053;"1359";4084;"2524";87
"4399";"Novo mesto";2007;"Spol - SKUPAJ";15927;"3155";8480;"4094";198
"4400";"Novo mesto";2007;"Moški";9048;"2094";5020;"1809";124
"4401";"Novo mesto";2007;"Ženske";6879;"1061";3460;"2285";74
"4402";"Novo mesto";2008;"Spol - SKUPAJ";16180;"3231";8483;"4274";192
"4403";"Novo mesto";2008;"Moški";9229;"2207";5043;"1871";108
